 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:47
 Original file:       Jason-1\Jason-1_ASCII\110\110_001tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
      1825.52254	     -65.254224	      32.872518	    1356308.691	    1356291.224	     0.136	     4.700	     0.073	    -0.046	     0.437	    -0.059	    -2.196	    -0.038	    19.351	    20.650	         0	         0	     0.006	    -0.183	         -2.079	         19.546	          0.195	         -1.104
      1825.52255	     -65.240200	      32.993123	    1356304.990	    1356287.306	     0.103	     4.980	     0.074	    -0.046	     0.438	    -0.060	    -2.196	    -0.023	    19.534	    20.833	         0	         0	     0.006	    -0.194	         -2.075	         19.759	          0.225	         -1.074
      1825.52256	     -65.226071	      33.113596	    1356301.260	    1356283.423	     0.126	     5.310	     0.074	    -0.046	     0.439	    -0.061	    -2.196	    -0.022	    19.727	    21.028	         0	         0	     0.006	    -0.202	         -2.082	         19.919	          0.192	         -1.109
      1825.52258	     -65.211839	      33.233935	    1356297.502	    1356279.404	     0.092	     5.020	     0.075	    -0.046	     0.441	    -0.062	    -2.195	    -0.038	    19.972	    21.270	         0	         0	     0.006	    -0.195	         -2.089	         20.187	          0.215	         -1.083
      1825.52259	     -65.197505	      33.354139	    1356293.716	    1356275.310	     0.094	     4.850	     0.075	    -0.046	     0.442	    -0.061	    -2.195	    -0.060	    20.281	    21.587	         0	         0	     0.006	    -0.189	         -2.103	         20.509	          0.228	         -1.078
      1825.52260	     -65.183067	      33.474209	    1356289.902	    1356271.032	     0.063	     5.080	     0.076	    -0.046	     0.443	    -0.061	    -2.195	    -0.054	    20.693	    22.015	         0	         0	     0.006	    -0.196	         -2.103	         20.973	          0.280	         -1.042
      1825.52261	     -65.168526	      33.594143	    1356286.059	    1356266.614	     0.102	     5.020	     0.076	    -0.046	     0.444	    -0.060	    -2.195	    -0.045	    21.268	    22.593	         0	         0	     0.006	    -0.195	         -2.091	         21.536	          0.268	         -1.057
      1825.52262	     -65.153883	      33.713941	    1356282.188	    1356262.087	     0.059	     5.210	     0.077	    -0.046	     0.446	    -0.061	    -2.194	    -0.048	    21.940	    23.257	         0	         0	     0.006	    -0.197	         -2.094	         22.195	          0.255	         -1.062
      1825.52264	     -65.139138	      33.833602	    1356278.289	    1356257.548	     0.153	     5.100	     0.077	    -0.046	     0.447	    -0.062	    -2.194	    -0.028	    22.528	    23.847	         0	         2	     0.006	    -0.195	         -2.072	         22.813	          0.285	         -1.034
      1825.52265	     -65.124290	      33.953125	    1356274.362	    1356253.259	     0.054	     5.050	     0.077	    -0.046	     0.448	    -0.061	    -2.194	    -0.035	    22.925	    24.247	         0	         2	     0.006	    -0.193	         -2.075	         23.178	          0.253	         -1.069
      1825.52266	     -65.109341	      34.072509	    1356270.406	    1356249.067	     0.115	     4.960	     0.078	    -0.046	     0.449	    -0.063	    -2.193	    -0.033	    23.223	    24.525	         0	         2	     0.006	    -0.191	         -2.071	         23.410	          0.187	         -1.115
      1825.52267	     -65.094289	      34.191754	    1356266.422	    1356244.845	     0.093	     4.850	     0.078	    -0.046	     0.450	    -0.060	    -2.193	    -0.023	    23.411	    24.746	         0	         2	     0.006	    -0.189	         -2.055	         23.632	          0.221	         -1.114
      1825.52268	     -65.079136	      34.310859	    1356262.410	    1356240.758	     0.082	     5.270	     0.079	    -0.046	     0.452	    -0.064	    -2.193	    -0.033	    23.552	    24.877	         0	         2	     0.006	    -0.200	         -2.078	         23.730	          0.178	         -1.147
      1825.52269	     -65.063882	      34.429824	    1356258.370	    1356236.587	     0.101	     5.200	     0.079	    -0.046	     0.453	    -0.060	    -2.193	    -0.045	    23.595	    24.906	         0	         2	     0.006	    -0.198	         -2.083	         23.866	          0.271	         -1.040
      1825.52271	     -65.048526	      34.548648	    1356254.302	    1356232.563	     0.125	     5.220	     0.080	    -0.046	     0.454	    -0.061	    -2.192	    -0.036	    23.554	    24.851	         0	         2	     0.006	    -0.198	         -2.073	         23.812	          0.258	         -1.039
      1825.52272	     -65.033069	      34.667329	    1356250.206	    1356228.655	     0.097	     5.280	     0.081	    -0.046	     0.455	    -0.062	    -2.192	    -0.038	    23.369	    24.680	         0	         2	     0.006	    -0.200	         -2.077	         23.628	          0.259	         -1.052
      1825.52273	     -65.017511	      34.785868	    1356246.081	    1356224.923	     0.120	     5.080	     0.082	    -0.046	     0.456	    -0.060	    -2.192	    -0.018	    23.016	    24.303	         0	         0	     0.006	    -0.195	         -2.049	         23.207	          0.191	         -1.096
      1825.52274	     -65.001853	      34.904264	    1356241.928	    1356221.255	     0.129	     5.370	     0.083	    -0.046	     0.457	    -0.061	    -2.192	    -0.036	    22.565	    23.857	         0	         0	     0.006	    -0.202	         -2.074	         22.747	          0.182	         -1.110
      1825.52275	     -64.986093	      35.022516	    1356237.748	    1356217.394	     0.173	     5.430	     0.084	    -0.046	     0.459	    -0.060	    -2.191	    -0.028	    22.253	    23.574	         0	         0	     0.006	    -0.202	         -2.062	         22.416	          0.163	         -1.158
      1825.52277	     -64.970234	      35.140623	    1356233.539	    1356213.163	     0.090	     5.290	     0.084	    -0.046	     0.460	    -0.061	    -2.191	    -0.021	    22.244	    23.575	         0	         0	     0.006	    -0.199	         -2.052	         22.428	          0.184	         -1.147
      1825.52278	     -64.954274	      35.258586	    1356229.302	    1356208.697	     0.115	     5.220	     0.085	    -0.046	     0.461	    -0.059	    -2.191	    -0.012	    22.442	    23.778	         0	         0	     0.006	    -0.196	         -2.037	         22.642	          0.200	         -1.136
      1825.52279	     -64.938215	      35.376402	    1356225.037	    1356204.076	     0.113	     5.140	     0.086	    -0.046	     0.462	    -0.061	    -2.191	    -0.048	    22.721	    24.053	         0	         0	     0.006	    -0.196	         -2.074	         23.035	          0.314	         -1.018
      1825.52280	     -64.922056	      35.494072	    1356220.744	    1356199.556	     0.092	     5.020	     0.087	    -0.046	     0.463	    -0.061	    -2.190	    -0.029	    22.997	    24.334	         0	         0	     0.006	    -0.192	         -2.049	         23.237	          0.240	         -1.097
      1825.52281	     -64.905797	      35.611595	    1356216.422	    1356194.949	     0.115	     5.280	     0.088	    -0.046	     0.464	    -0.060	    -2.190	    -0.036	    23.253	    24.590	         0	         0	     0.006	    -0.198	         -2.060	         23.533	          0.280	         -1.057
      1825.52282	     -64.889439	      35.728970	    1356212.073	    1356190.364	     0.123	     5.040	     0.088	    -0.046	     0.465	    -0.062	    -2.190	    -0.043	    23.475	    24.816	         0	         0	     0.006	    -0.192	         -2.062	         23.771	          0.296	         -1.045
      1825.52284	     -64.872981	      35.846197	    1356207.696	    1356185.840	     0.132	     5.180	     0.089	    -0.046	     0.466	    -0.060	    -2.190	    -0.044	    23.668	    25.012	         0	         0	     0.006	    -0.195	         -2.063	         23.919	          0.251	         -1.093
      1825.52285	     -64.856425	      35.963275	    1356203.291	    1356181.240	     0.090	     5.320	     0.090	    -0.046	     0.467	    -0.061	    -2.189	    -0.036	    23.825	    25.173	         0	         0	     0.006	    -0.201	         -2.060	         24.111	          0.286	         -1.062
      1825.52286	     -64.839769	      36.080204	    1356198.858	    1356176.743	     0.090	     5.310	     0.091	    -0.046	     0.468	    -0.061	    -2.189	    -0.021	    23.955	    25.305	         0	         0	     0.006	    -0.200	         -2.043	         24.158	          0.203	         -1.147
      1825.52287	     -64.823016	      36.196982	    1356194.397	    1356172.109	     0.080	     5.050	     0.091	    -0.046	     0.469	    -0.061	    -2.189	    -0.020	    24.065	    25.426	         0	         0	     0.006	    -0.194	         -2.035	         24.323	          0.258	         -1.103
      1825.52288	     -64.806163	      36.313610	    1356189.908	    1356167.464	     0.082	     5.160	     0.092	    -0.046	     0.470	    -0.061	    -2.189	    -0.036	    24.192	    25.545	         0	         0	     0.006	    -0.198	         -2.054	         24.498	          0.306	         -1.047
      1825.52290	     -64.789213	      36.430087	    1356185.392	    1356162.903	     0.102	     5.250	     0.093	    -0.046	     0.471	    -0.060	    -2.188	    -0.045	    24.302	    25.656	         0	         0	     0.006	    -0.198	         -2.060	         24.549	          0.247	         -1.107
      1825.52291	     -64.772165	      36.546412	    1356180.847	    1356158.211	     0.128	     5.430	     0.093	    -0.046	     0.472	    -0.061	    -2.188	    -0.064	    24.415	    25.758	         0	         0	     0.006	    -0.203	         -2.084	         24.720	          0.305	         -1.038
      1825.52292	     -64.755018	      36.662584	    1356176.274	    1356153.612	     0.118	     5.400	     0.094	    -0.046	     0.473	    -0.060	    -2.188	    -0.029	    24.503	    25.859	         0	         0	     0.006	    -0.202	         -2.046	         24.708	          0.205	         -1.151
      1825.52293	     -64.737774	      36.778604	    1356171.674	    1356148.877	     0.146	     5.440	     0.094	    -0.046	     0.474	    -0.061	    -2.188	    -0.041	    24.593	    25.955	         0	         0	     0.006	    -0.203	         -2.059	         24.856	          0.263	         -1.099
      1825.52294	     -64.720433	      36.894470	    1356167.045	    1356144.181	     0.105	     5.460	     0.095	    -0.046	     0.475	    -0.061	    -2.188	    -0.041	    24.680	    26.043	         0	         0	     0.006	    -0.204	         -2.059	         24.923	          0.243	         -1.120
      1825.52295	     -64.702995	      37.010182	    1356162.389	    1356139.426	     0.105	     5.300	     0.095	    -0.046	     0.476	    -0.062	    -2.187	    -0.054	    24.775	    26.135	         0	         0	     0.006	    -0.199	         -2.066	         25.029	          0.254	         -1.106
      1825.52297	     -64.685459	      37.125740	    1356157.705	    1356134.621	     0.126	     5.410	     0.096	    -0.046	     0.477	    -0.062	    -2.187	    -0.045	    24.872	    26.243	         0	         0	     0.006	    -0.201	         -2.058	         25.142	          0.270	         -1.101
      1825.52298	     -64.667827	      37.241143	    1356152.993	    1356129.853	     0.124	     5.660	     0.097	    -0.046	     0.477	    -0.062	    -2.187	    -0.042	    24.978	    26.357	         0	         0	     0.006	    -0.207	         -2.061	         25.201	          0.223	         -1.156
      1825.52299	     -64.650098	      37.356389	    1356148.253	    1356124.946	     0.096	     5.370	     0.097	    -0.046	     0.478	    -0.063	    -2.187	    -0.032	    25.091	    26.467	         0	         0	     0.006	    -0.203	         -2.047	         25.354	          0.263	         -1.113
      1825.52300	     -64.632273	      37.471480	    1356143.486	    1356120.037	     0.117	     5.270	     0.098	    -0.046	     0.479	    -0.063	    -2.187	    -0.024	    25.206	    26.578	         0	         0	     0.006	    -0.200	         -2.035	         25.484	          0.278	         -1.094
      1825.52301	     -64.614351	      37.586415	    1356138.691	    1356115.124	     0.077	     5.100	     0.099	    -0.046	     0.480	    -0.063	    -2.186	    -0.038	    25.323	    26.685	         0	         0	     0.006	    -0.193	         -2.040	         25.607	          0.284	         -1.078
      1825.52302	     -64.596333	      37.701192	    1356133.868	    1356110.243	     0.096	     5.420	     0.099	    -0.046	     0.481	    -0.063	    -2.186	    -0.026	    25.424	    26.783	         0	         0	     0.006	    -0.202	         -2.036	         25.661	          0.237	         -1.122
      1825.52304	     -64.578220	      37.815811	    1356129.017	    1356105.261	     0.127	     5.280	     0.099	    -0.046	     0.481	    -0.063	    -2.186	    -0.033	    25.509	    26.878	         0	         0	     0.006	    -0.200	         -2.041	         25.797	          0.288	         -1.081
      1825.52305	     -64.560011	      37.930272	    1356124.138	    1356100.279	     0.083	     5.240	     0.100	    -0.046	     0.482	    -0.064	    -2.186	    -0.067	    25.608	    26.978	         0	         0	     0.006	    -0.199	         -2.074	         25.933	          0.325	         -1.045
